mu,sigma,Ann_Ret,Ann_Vol,Sharpe,Ticker,Sector
0.0005170522304302283,0.01588377950064495,0.13029716206841754,0.2521471826309535,0.5167504181838212,BR,Financials
0.0006132694716519928,0.013393752802981938,0.15454390685630218,0.21261923423138698,0.7268576025822612,BRK-B,Financials
0.0006062071183961929,0.016802474215619652,0.1527641938358406,0.266731009110628,0.5727275367989962,BRO,Financials
0.0006434135861329262,0.01724631747172366,0.16214022370549738,0.2737768023710942,0.5922350699593693,BSX,Healthcare
0.00036290099754188485,0.02284462358862385,0.09145105138055498,0.3626471568622717,0.25217639143187,BWA,Cons. Disc.
-0.00017465448360365837,0.024026001427617367,-0.04401292986812191,0.38140094866055024,-0.11539806081419517,BXP,Real Estate
0.0005291127624947873,0.02398946439304535,0.1333364161486864,0.3808209412178223,0.350128897119711,C,Financials
-0.00032003173288137015,0.015499009734029887,-0.08064799668610528,0.24603915194407455,-0.3277852164944741,CAG,Cons. Staples
0.0011086920890727517,0.018539971362855092,0.2793904064463334,0.29431292124224295,0.9492971129744346,CAH,Healthcare
0.0012913509916395612,0.023503564423248635,0.32542044989316943,0.3731075183250069,0.8721894733027112,CARR,Industrials
0.0010956183953488008,0.020413521210331714,0.2760958356278978,0.3240546030340798,0.8520040543872839,CAT,Industrials
0.0006119362605538785,0.017351138339298397,0.15420793765957738,0.2754407820579709,0.559858770757926,CB,Financials
0.0006405685039471601,0.017165431729844985,0.16142326299468435,0.27249278102536256,0.5923946402809831,CBOE,Financials
0.0009094948937977226,0.023319837247180054,0.2291927132370261,0.37019093982323703,0.6191202662778934,CBRE,Real Estate
-0.000140744707691459,0.01837161395299781,-0.03546766633824767,0.29164033021509894,-0.12161440878937607,CCI,Real Estate
0.0006560695891432187,0.044418677695398597,0.16532953646409113,0.705124648490138,0.23446852527153353,CCL,Cons. Disc.
0.0012553387157504725,0.023507311595973825,0.3163453563691191,0.3731670028479096,0.8477313212445283,CDNS,Technology
0.000177778015456981,0.02059808611069964,0.044800059895159214,0.32698447999682945,0.13700974399639276,CDW,Technology
-0.00029887434044870154,0.02797520034201947,-0.07531633379307279,0.4440925378931556,-0.16959603543528393,CE,Materials
0.002622790775989605,0.030940963298127514,0.6609432755493805,0.4911725652697335,1.3456437152315608,CEG,Utilities
0.0006718684808347815,0.025743844518272007,0.16931085717036495,0.40867086231636685,0.4142963758431481,CF,Materials
0.0006337581373578869,0.028010458942361895,0.1597070506141875,0.4446522508216492,0.3591729274260354,CFG,Financials
0.000222358652121663,0.014348983866964522,0.05603438033465908,0.22778305727079626,0.2459988947643437,CHD,Cons. Staples
0.0006698737680044415,0.019544742724079793,0.16880818953711926,0.3102631721199254,0.5440806538001558,CHRW,Industrials
-0.00031032957446503086,0.022491177548462027,-0.07820305276518778,0.3570363749173794,-0.21903385273638995,CHTR,Comm. Svc.
0.0004230305637790366,0.021268362171219187,0.10660370207231723,0.33762478259219825,0.3157460813564715,CI,Healthcare
0.0005168365670449622,0.021416480397296565,0.1302428148953305,0.33997608653721895,0.3830940470604897,CINF,Financials
0.00018371056548986537,0.013069442767542528,0.046295062503446074,0.20747097202265566,0.22313995086691304,CL,Cons. Staples
-0.0001348388721747747,0.016705831917635302,-0.033979395788043223,0.2651968601910497,-0.12812895206815128,CLX,Cons. Staples
